URL,Modèle,Description,Prix,Kilométrage,Mise en circulation,Énergie,Boîte de vitesse,Puissance fiscale,Transmission,Carrosserie,État général,Anciens propriétaires,Date annonce
https://www.automobile.tn/fr/occasion/kia/rio-5p/120451,KIA Rio 5p GX,1.2 i-CVVT 16V ISG 84 cv,50 000 DT,67 000 KM,01.2023,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/120449,KIA Sportage SX,1.6 l T-GDI 7-DCT 180 cv Boîte auto,119 000 DT,119 000 KM,03.2023,Essence,Automatique,10 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/wallyscar/719/120448,Wallyscar 719 Atmos,1.6 L 115 cv,36 500 DT,67 000 KM,09.2023,Essence,Manuelle,7 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/amarok/120446,Volkswagen Amarok Highline,N/A,56 900 DT,219 000 KM,01.2013,Diesel,Manuelle,8 CV,Intégrale,Pick up,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/ford/ecosport/120445,Ford Ecosport Titanium,1.0 SCTi EcoBoost 12V S&S 125 cv Boîte auto,59 900 DT,99 000 KM,02.2021,Essence,Automatique,7 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/iveco/daily/120444,Iveco Daily Simple Cabine,N/A,110 000 DT,50 000 KM,05.2024,Diesel,Manuelle,10 CV,Propulsion,Utilitaire,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/bipper-tepee/120443,Peugeot Bipper Tepee,N/A,34 500 DT,150 000 KM,09.2013,Essence,Manuelle,5 CV,Traction,Monospace,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/caddy/120440,Volkswagen Caddy Prestige,1.6 TDI 16V 102 cv,45 000 DT,97 000 KM,02.2020,Diesel,Manuelle,5 CV,Traction,Utilitaire,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/grand-i10/120438,Hyundai Grand i10 Populaire,1.0 65cv populaire,45 500 DT,37 000 KM,10.2023,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mg/gt/120437,MG GT Luxury,1.5 l CVT 115 cv Boîte auto,74 000 DT,58 000 KM,06.2024,Essence,Automatique,7 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/dacia/duster/120436,Dacia Duster Confort,1.2 Tce 16V eco2 4x2 125 cv,34 000 DT,141 000 KM,10.2014,Essence,Manuelle,7 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/polo/120106,Volkswagen Polo R-Line,1.0 i 12V 75 cv,61 500 DT,83 000 KM,04.2021,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-3/120105,BMW Série 3 E90,316i 1.6 i 16V 122 cv,42 500 DT,128 000 KM,01.2010,Essence,Manuelle,7 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/picanto/120104,KIA Picanto Smart,1.2 DPI 16V ISG 84 cv,56 000 DT,0 KM,10.2025,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-3/120103,BMW Série 3 Pack M,316i 1.6 i 16V 116 cv,42 500 DT,167 000 KM,06.2009,Essence,Manuelle,7 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/cerato-koup/120102,KIA Cerato KOUP,1.6 CVVT 126 16V 126 cv Boîte auto,34 900 DT,145 000 KM,03.2012,Essence,Automatique,7 CV,Traction,Coupé,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/120100,Mercedes-Benz Classe C AMG,180 1.5 i 16V EQ Boost 9G-TRONIC 170 cv Boîte auto,249 000 DT,11 000 KM,12.2024,Hybride léger essence,Automatique,9 CV,Propulsion,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-gl/120099,Mercedes-Benz Classe GL,350 3.0 CDi DPF V6 4MATIC 24V 7G-TRONIC 258 cv Boîte auto,180 000 DT,94 000 KM,05.2016,Diesel,Automatique,16 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/audi/a4/120098,Audi A4,1.9 TDi 130cv Multitronic Boîte auto,22 000 DT,316 000 KM,05.2004,Diesel,Automatique,7 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/119904,Mercedes-Benz Classe E AMG,250 CDi 2.1 CDI 16V DPF BlueEFFICIENCY 204 cv Boîte auto,56 000 DT,195 000 KM,11.2009,Diesel,Automatique,11 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/fiat/fiorino/119903,Fiat Fiorino,1.3 MJTD 16V Fourgon 75 cv,38 000 DT,31 000 KM,08.2024,Diesel,Manuelle,5 CV,Traction,Utilitaire,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/toyota/rav-4/119902,Toyota RAV 4,2.2 D-4D 16V 2WD 150 cv,65 000 DT,155 000 KM,06.2012,Diesel,Manuelle,8 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/119900,KIA Sportage GT-Line,1.6 T-GDi 16V 4x4 DCT7 177 cv Boîte auto,100 000 DT,140 000 KM,09.2021,Essence,Automatique,11 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mini/3-portes/119899,Mini 3 portes,One 1.2 i 12V 102 cv,35 900 DT,226 000 KM,04.2015,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/glc-coupe/119822,Mercedes-Benz GLC Coupé,220 d 2.1 d 16V 4MATIC 9G-Tronic 170 cv Boîte auto,129 000 DT,130 000 KM,10.2018,Diesel,Automatique,9 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/119821,Mercedes-Benz Classe C Business Advanced,180 CGI 1.6 16V 156 cv,74 500 DT,119 000 KM,11.2014,Essence,Manuelle,8 CV,Propulsion,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/polo-sedan/119820,Volkswagen Polo Sedan,N/A,51 000 DT,80 000 KM,05.2022,Essence,Manuelle,5 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/dacia/dokker-van/119818,Dacia Dokker Van,N/A,29 000 DT,154 000 KM,05.2021,Diesel,Manuelle,5 CV,Traction,Utilitaire,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/tucson/119817,Hyundai Tucson,1.6 CRDi 16V 2WD S&S 116 cv,98 000 DT,77 000 KM,03.2023,Diesel,Manuelle,6 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mazda/3/119816,Mazda 3 Core+ Grade,1.5 Skyactiv-G 16V S&S 112 cv,49 000 DT,212 000 KM,05.2018,Essence,Manuelle,6 CV,Traction,Compacte,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/audi/a3/119815,Audi A3,1.2 TSi 16V S&S 105 cv,52 000 DT,194 000 KM,04.2014,Essence,Manuelle,5 CV,Traction,Compacte,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/great-wall/h6/119814,GWM Haval H6 Luxury,1.5 T 143cv boite auto,68 900 DT,95 000 KM,02.2020,Essence,Automatique,9 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/119813,Mercedes-Benz Classe E AMG,200 1.8 CGI 16V BlueEFFICIENCY 184 cv Boîte auto,49 900 DT,297 000 KM,12.2011,Essence,Automatique,11 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/nissan/juke/119800,Nissan Juke,1.6 L 4X2 117 cv,34 900 DT,224 000 KM,12.2013,Essence,Manuelle,5 CV,Traction,SUV,Normal,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/landtrek-simple-cabine/119644,Peugeot Landtrek Simple Cabine,1.9 d 150 cv simple cabine 4x2,53 000 DT,133 000 KM,02.2023,Diesel,Manuelle,6 CV,Propulsion,Pick up,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/suzuki/swift/119643,Suzuki Swift,1.2 L 85 cv,39 000 DT,132 000 KM,07.2021,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/suzuki/baleno/119641,Suzuki Baleno GLX,N/A,90 000 DT,68 000 KM,06.2024,Essence,Automatique,6 CV,Traction,Compacte,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/119640,KIA Sportage Black Edition,1.6 CRDi 16V Eco-Dynamics+ 4x2 DCT7 136 cv Boîte auto,105 000 DT,98 000 KM,08.2021,Diesel,Automatique,7 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/119639,Mercedes-Benz Classe E,300 e 2.0 i 16V 320 EQ Power 9G-TRONIC 211 cv Boîte auto,195 000 DT,57 000 KM,11.2021,Hybride rechargeable essence,Automatique,10 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/119638,Mercedes-Benz Classe C AMG,200 CGI 1.8 16V CGI 7G-TRONIC+ BlueEFFICIENCY 184 cv Boîte auto,68 000 DT,221 000 KM,01.2013,Essence,Automatique,11 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/119637,Mercedes-Benz Classe A AMG,180 d 1.5 d 8V 7G-DCT 116 cv Boîte auto,99 000 DT,189 000 KM,07.2019,Diesel,Automatique,6 CV,Traction,Compacte,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/i20/119487,Hyundai i20 GLS,1.2 i 16V 84 cv,43 500 DT,82 000 KM,11.2018,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mg/3/119486,MG 3 Confort Plus,1.5 L 112 cv Boîte auto,45 000 DT,96 000 KM,11.2021,Essence,Automatique,7 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/207/119485,Peugeot 207,1.4 e 16V 90 cv,19 900 DT,359 000 KM,06.2006,Essence,Manuelle,6 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mazda/6/119483,Mazda 6,N/A,43 000 DT,190 000 KM,01.2015,Essence,Automatique,9 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/citroen/berlingo-multispace/119479,Citroën Berlingo,1.6 e-HDi FAP S&S 92 cv,35 000 DT,155 000 KM,05.2011,Diesel,Manuelle,7 CV,Traction,Utilitaire,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/119476,Mercedes-Benz GLE Coupé AMG,400 3.0 Ti V6 24V 4MATIC 9G-TRONIC 333 cv Boîte auto,260 000 DT,87 000 KM,10.2017,Essence,Automatique,23 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/119474,Mercedes-Benz CLA,N/A,58 000 DT,289 000 KM,09.2014,Essence,Automatique,7 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gle/119472,Mercedes-Benz GLE AMG,300 d 2.0 d 16V 4MATIC 9G-TRONIC 245 cv Boîte auto,335 000 DT,95 000 KM,12.2020,Diesel,Automatique,14 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/nissan/patrol/119404,Nissan Patrol,3.0 TDi 16V Break 158cv,75 000 DT,384 000 KM,07.2001,Diesel,Manuelle,12 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-3/119282,BMW Série 3,316i 1.6 i 116 cv,30 500 DT,368 000 KM,04.2006,Essence,Manuelle,7 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/suzuki/jimny/119279,Suzuki Jimny 3 portes GL,AllGrip 1.5 VVT 16V 4WD 102 cv Boîte auto,95 000 DT,24 000 KM,06.2023,Essence,Automatique,6 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/i20/119277,Hyundai i20 High Grade,1.2 i 16V 84 cv,55 500 DT,103 000 KM,04.2022,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/119275,Mercedes-Benz CLA,180 1.6 i 16V Turbo 122 cv,72 500 DT,135 000 KM,03.2014,Essence,Manuelle,7 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/119273,Mercedes-Benz Classe C,180 Kompressor 1.6 i 16V 156 cv,45 000 DT,193 000 KM,10.2009,Essence,Manuelle,9 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/suzuki/ertiga/119271,Suzuki Ertiga GLX 7 places,1.5 L 105 cv Boîte auto,49 500 DT,153 000 KM,03.2021,Essence,Automatique,6 CV,Traction,Monospace,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/toyota/agya/119181,Toyota Agya Populaire,1.0 L 65 cv,34 000 DT,93 000 KM,08.2022,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/rio-5p/119178,KIA Rio 5p GT-Line,1.2 i-CVVT 16V ISG 84 cv,59 000 DT,78 000 KM,11.2021,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/ford/kuga/119177,Ford Kuga Titanium,N/A,90 000 DT,78 000 KM,06.2022,Essence,Automatique,10 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/audi/q3-sportback/119175,Audi Q3 Sportback S-Line,35 1.5 TFSI 16V GPF DSG7 150 cv Boîte auto,139 000 DT,85 000 KM,03.2021,Essence,Automatique,9 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/119174,KIA Sportage GT-Line,2.0 CRDi VGT 16V 4x4 185 cv,65 000 DT,218 000 KM,09.2016,Diesel,Manuelle,11 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/nissan/micra/119105,Nissan Micra Acenta,1.2 i 12V 80 cv,28 500 DT,188 000 KM,05.2016,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/picanto/119104,KIA Picanto GT-Line,1.2 DPI 16V BVR5 ISG 84 cv Boîte auto,54 000 DT,50 000 KM,04.2024,Essence,Automatique,4 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/119102,KIA Sportage GT-Line,1.7 CRDi VGT 16V 4x2 115 cv,85 000 DT,116 000 KM,08.2018,Diesel,Automatique,7 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/x3/119101,BMW X3,30i xDrive 2.0 i 16V Steptronic8 252 cv Boîte auto,210 000 DT,72 000 KM,11.2019,Essence,Automatique,15 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/seat/arona/119098,Seat Arona Xperience,1.0 TSI 116 cv Boîte auto,63 500 DT,151 000 KM,04.2022,Essence,Automatique,6 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/119097,Land Rover Range Rover Sport,SC 3.0 V6 24V 340 cv Boîte auto,270 000 DT,130 000 KM,06.2019,Essence,Automatique,24 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/great-wall/h2/119024,GWM Haval H2 Luxury,1.5 T 143 cv Boîte auto,59 500 DT,142 000 KM,03.2020,Essence,Automatique,9 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/picanto/119016,KIA Picanto GT-Line,1.2 DPI 16V BVR5 ISG 84 cv Boîte auto,54 000 DT,42 000 KM,04.2024,Essence,Automatique,5 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/kia/rio-5p/119014,KIA Rio 5p Prestige,1.2 i-CVVT 16V ISG 84 cv,52 500 DT,119 000 KM,07.2022,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/lancia/ypsilon/119011,Lancia Ypsilon,1.2 i 69 cv,28 500 DT,133 000 KM,03.2011,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/renault/express-van/119008,Renault Express Van,1.5 dCi S&S 95 cv,48 000 DT,75 000 KM,04.2024,Diesel,Manuelle,5 CV,Traction,Utilitaire,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/407/119003,Peugeot 407,1.6 HDi 16V 110 cv,35 000 DT,70 000 KM,02.2009,Diesel,Manuelle,6 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/skoda/octavia/118880,Skoda Octavia Ambition,N/A,55 000 DT,128 000 KM,10.2018,Essence,Automatique,8 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/118878,Mercedes-Benz Classe C Avantgarde,200 2.0 i 16V 7G-TRONIC+ 184 cv Boîte auto,94 900 DT,127 000 KM,05.2015,Essence,Automatique,10 CV,Propulsion,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/118877,Mercedes-Benz Classe E AMG,200 16V EQ Boost 9G-TRONIC 204 cv Boîte auto,285 000 DT,9 000 KM,10.2024,Hybride léger essence,Automatique,12 CV,Propulsion,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/4008/118876,Peugeot 4008,2.0 i 16V 4WD 150 cv,46 500 DT,157 000 KM,02.2014,Essence,Manuelle,9 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/alfa-romeo/giulietta/118875,Alfa Romeo Giulietta,1.4 T-Jet 16V S&S 120 cv,39 500 DT,130 000 KM,10.2016,Essence,Manuelle,7 CV,Traction,Compacte,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/118874,Mercedes-Benz Classe C,200 CDi 2.1 CDI 16V 136 cv,42 000 DT,386 000 KM,06.2010,Diesel,Manuelle,7 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/skoda/fabia/118873,Skoda Fabia,1.0 MPI 12V 80 cv,42 000 DT,135 000 KM,10.2021,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/citroen/c4/118872,Citroën C4,1.4 i 16V 90 cv,24 000 DT,289 000 KM,07.2008,Essence,Manuelle,6 CV,Traction,Compacte,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/118871,Mercedes-Benz CLA AMG,45 AMG 2.0 i 16V Turbo 4MATIC 7G-DCT 360 cv Boîte auto,99 000 DT,130 000 KM,09.2014,Essence,Automatique,24 CV,Intégrale,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/dacia/duster/118870,Dacia Duster,1.6 i 16V 4x2 105 cv,35 900 DT,123 000 KM,11.2011,Essence,Manuelle,7 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-8/118868,Volkswagen Golf 8 1ST EDITION,1.5 TSi 16V BMT 150 cv,90 000 DT,86 000 KM,01.2020,Essence,Manuelle,8 CV,Traction,Compacte,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/2008/118867,Peugeot 2008 Allure,1.2 VTi 12V 82 cv,37 900 DT,104 000 KM,04.2018,Essence,Manuelle,5 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/118721,Mercedes-Benz Classe C AMG,180 1.5 i 16V EQ Boost 9G-TRONIC 170 cv Boîte auto,188 000 DT,91 000 KM,02.2022,Hybride léger essence,Automatique,9 CV,Propulsion,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/renault/clio/118720,Renault Clio Life Plus,1.0 SCe 12V S&S 75 cv,39 900 DT,113 000 KM,04.2022,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/i20/118716,Hyundai i20 High Grade,1.2 i 16V 84 cv,56 500 DT,87 000 KM,05.2021,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/118629,Mercedes-Benz Classe C AMG,180 1.5 i 16V 9G-TRONIC 156 cv Boîte auto,129 000 DT,116 000 KM,12.2020,Essence,Automatique,9 CV,Propulsion,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/grand-i10/118510,Hyundai Grand i10 GLS,1.2 83cv,44 500 DT,89 000 KM,06.2021,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/chery/tiggo-3x/118421,Chery Tiggo 3X Luxury,1.0 L Turbo CVT 102 cv Boîte auto,55 000 DT,26 000 KM,06.2022,Essence,Automatique,6 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/opel/corsa/118420,Opel Corsa,N/A,33 500 DT,135 000 KM,11.2017,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/118370,Volkswagen Golf 7 Smartline,1.2 TSI 16V Blue Motion DSG7 105 cv Boîte auto,73 000 DT,99 000 KM,10.2020,Essence,Automatique,6 CV,Traction,Compacte,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-7/118369,BMW Série 7,N/A,45 000 DT,368 000 KM,12.2006,Diesel,Automatique,15 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/grand-i10/118368,Hyundai Grand i10 High Grade,1.2 83cv,46 000 DT,72 000 KM,11.2022,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/118362,Mercedes-Benz Classe A AMG,180 1.3 Ti 16V 7G-DCT 136 cv Boîte auto,129 000 DT,61 000 KM,12.2021,Essence,Automatique,7 CV,Traction,Compacte,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/iveco/daily-fourgon/118361,Iveco Daily Fourgon 35-150,N/A,139 000 DT,99 000 KM,08.2023,Diesel,Manuelle,10 CV,Traction,Utilitaire,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/3008/118302,Peugeot 3008,1.6 BlueHDi S&S 100 cv,73 500 DT,182 000 KM,10.2017,Diesel,Manuelle,6 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/peugeot/208/118225,Peugeot 208 Populaire,1.2 PureTech 12V S&S 75 cv,43 000 DT,25 000 KM,06.2022,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/jeep/grand-cherokee/118224,Jeep Grand Cherokee,3.1 TD 4WD 140 cv Boîte auto,44 900 DT,317 000 KM,02.2002,Diesel,Automatique,11 CV,Intégrale,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/118222,Land Rover Range Rover Evoque,N/A,205 000 DT,29 000 KM,11.2021,Hybride léger essence,Automatique,7 CV,Traction,SUV,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/jaguar/x-type/118221,Jaguar X-Type,N/A,45 000 DT,176 000 KM,03.2011,Essence,Automatique,17 CV,Traction,Berline,Très bon,2ème main,29.11.2025
https://www.automobile.tn/fr/occasion/suzuki/celerio/118219,Suzuki Celerio GL,1.0 L GL 68 cv Boîte auto,43 000 DT,27 000 KM,04.2024,Essence,Automatique,4 CV,Traction,Citadine,Très bon,2ème main,29.11.2025
