Prix,Marque,Modele,Age,Kilometrage,Energie,Boite_Vitesses,Puissance_Fiscale
30000.0,Mitsubishi,L200,21,6494,Diesel,Manuelle,10
20000.0,Mitsubishi,L200,17,8023,Diesel,Manuelle,10
28500.0,Mitsubishi,L200,14,23214,Diesel,Manuelle,10
47500.0,Mitsubishi,L200,13,22015,Diesel,Manuelle,10
39500.0,Mitsubishi,L200,8,22625,Diesel,Manuelle,10
23500.0,Mitsubishi,Mirage,7,19571,Essence,Manuelle,4
21800.0,Mitsubishi,Attrage,7,19285,Essence,Manuelle,4
27000.0,Mitsubishi,L200,5,22900,Essence,Manuelle,4
100000.0,Mitsubishi,L200,4,12500,Essence,Manuelle,10
33500.0,Mitsubishi,L200,3,16333,Essence,Manuelle,4
33500.0,Mitsubishi,L200,3,16333,Essence,Manuelle,4
31000.0,Mitsubishi,Galant,22,6199,Diesel,Manuelle,10
111111.0,Mitsubishi,Outlander,18,10555,Essence,Automatique,9
34000.0,Mitsubishi,Pajero,31,4399,Diesel,Manuelle,10
24000.0,Mitsubishi,Pajero,30,10000,Diesel,Manuelle,11
33000.0,Mitsubishi,Pajero,26,11538,Diesel,Manuelle,11
28000.0,Mitsubishi,Pajero,24,5683,Diesel,Manuelle,10
100000.0,Mitsubishi,Pajero,23,16757,Diesel,Manuelle,9
40000.0,Mitsubishi,Pajero,22,6199,Diesel,Manuelle,10
78000.0,Mitsubishi,Pajero,21,14285,Diesel,Automatique,11
11111.0,Mitsubishi,Space Star,3,4300,Essence,Manuelle,4
25000.0,Renault,Megane3,15,26000,Diesel,Manuelle,5
19500.0,Nissan,Qashqai,10,12492,Diesel,Manuelle,10
20000.0,Nissan,Y60,36,3470,Diesel,Manuelle,9
57000.0,Nissan,Qashqai,8,21250,Essence,Automatique,6
38800.0,Nissan,Juke,11,15454,Diesel,Manuelle,6
48800.0,Nissan,Juke,9,13333,Essence,Automatique,7
40000.0,Nissan,Juke,13,11923,Essence,Automatique,11
39000.0,Nissan,Juke,13,9609,Essence,Manuelle,7
40000.0,Nissan,Juke,12,10410,Essence,Automatique,7
47000.0,Nissan,Juke,11,11356,Essence,Manuelle,7
46000.0,Nissan,Juke,10,20000,Diesel,Manuelle,5
46000.0,Nissan,Juke,9,17777,Essence,Automatique,8
49900.0,Nissan,Juke,7,20142,Essence,Manuelle,6
57000.0,Nissan,Juke,7,11000,Essence,Manuelle,6
48000.0,Nissan,Juke,2,62460,Essence,Automatique,6
26200.0,Nissan,Micra,5,33400,Essence,Manuelle,5
34000.0,Nissan,Micra,4,18550,Essence,Manuelle,5
31000.0,Nissan,Micra,7,7571,Essence,Manuelle,5
33000.0,Nissan,Micra,6,14500,Essence,Manuelle,5
34500.0,Nissan,Micra,6,9333,Essence,Manuelle,5
24000.0,Nissan,Micra,6,20820,Essence,Manuelle,4
32000.0,Nissan,Micra,5,24984,Essence,Manuelle,5
111000.0,Nissan,Micra,5,11400,Essence,Manuelle,5
11111.0,Nissan,Micra,5,24984,Essence,Manuelle,5
30000.0,Nissan,Micra,4,20250,Essence,Manuelle,5
27900.0,Nissan,Micra,4,20500,Essence,Manuelle,5
37000.0,Nissan,Micra,4,11250,Essence,Manuelle,5
48000.0,Nissan,Navara,15,10400,Diesel,Manuelle,8
48000.0,Nissan,Navara,15,10400,Diesel,Manuelle,8
43000.0,Nissan,Navara,12,25000,Diesel,Manuelle,10
49000.0,Nissan,Patrol,25,17400,Diesel,Manuelle,11
55000.0,Nissan,Patrol,25,19200,Diesel,Manuelle,11
55000.0,Nissan,Patrol,25,19199,Diesel,Manuelle,11
63000.0,Nissan,Pulsar,5,37200,Essence,Manuelle,6
38000.0,Nissan,Qashqai,14,17428,Diesel,Manuelle,6
39500.0,Nissan,Qashqai,14,19142,Diesel,Manuelle,6
35000.0,Nissan,Qashqai,14,18571,Diesel,Manuelle,9
34000.0,Nissan,Qashqai,13,18769,Diesel,Manuelle,9
37000.0,Nissan,Qashqai,13,19461,Diesel,Manuelle,6
38500.0,Nissan,Qashqai,12,10410,Diesel,Manuelle,6
45000.0,Nissan,Qashqai,12,10410,Diesel,Manuelle,6
39500.0,Nissan,Qashqai,11,16818,Diesel,Manuelle,6
48000.0,Nissan,Qashqai,10,12492,Diesel,Manuelle,6
56000.0,Nissan,Qashqai,9,13880,Diesel,Manuelle,7
52000.0,Nissan,Qashqai,8,15615,Essence,Automatique,7
65000.0,Nissan,Qashqai,8,17750,Essence,Automatique,6
61000.0,Nissan,Qashqai,7,27714,Essence,Manuelle,6
68500.0,Nissan,Qashqai,7,23428,Diesel,Manuelle,5
51000.0,Nissan,Qashqai,7,17000,Diesel,Manuelle,6
100000.0,Nissan,Qashqai,6,4833,Essence,Automatique,6
79500.0,Nissan,Qashqai,6,13666,Essence,Automatique,6
100000.0,Nissan,Qashqai,6,20820,Essence,Automatique,6
85000.0,Nissan,Qashqai,5,24800,Diesel,Manuelle,6
60000.0,Nissan,Qashqai,4,31230,Essence,Manuelle,7
35000.0,Nissan,Xtrail,21,5714,Diesel,Manuelle,7
25000.0,Nissan,Xtrail,21,14285,Essence,Manuelle,8
25000.0,Nissan,Xtrail,20,15000,Essence,Manuelle,8
28500.0,Nissan,Xtrail,16,7807,Diesel,Manuelle,9
10500.0,Opel,Astra,25,10000,Diesel,Manuelle,5
12000.0,Opel,Astra,25,11600,Essence,Manuelle,4
8500.0,Opel,Astra,24,4249,Diesel,Manuelle,5
22500.0,Opel,Astra,23,11304,Essence,Manuelle,5
7200.0,Opel,Astra,23,4434,Diesel,Manuelle,5
21500.0,Opel,Astra,22,7090,Essence,Manuelle,5
16000.0,Opel,Astra,22,9090,Essence,Manuelle,5
17500.0,Opel,Astra,21,4856,Essence,Manuelle,5
18000.0,Opel,Astra,20,5099,Essence,Manuelle,5
17500.0,Opel,Astra,19,5367,Diesel,Manuelle,5
17500.0,Opel,Astra,19,5367,Diesel,Manuelle,6
25500.0,Opel,Astra,18,5665,Essence,Manuelle,5
33500.0,Opel,Astra,12,21416,Diesel,Manuelle,6
11500.0,Opel,Swing,27,3777,Essence,Manuelle,4
10500.0,Opel,Swing,23,4434,Essence,Manuelle,4
13000.0,Opel,Astra,20,5099,Essence,Manuelle,5
50000.0,Opel,Astra,5,20397,Diesel,Manuelle,6
62000.0,Opel,Combo,2,11000,Diesel,Manuelle,5
11111.0,Opel,Combo,2,97500,Diesel,Manuelle,5
13000.0,Opel,Corsa,23,4434,Essence,Manuelle,4
23000.0,Opel,Corsa,14,7284,Essence,Manuelle,4
29000.0,Opel,Corsa,7,21428,Essence,Manuelle,5
7700.0,Opel,Corsa,35,2913,Diesel,Manuelle,4
10200.0,Opel,Corsa,29,3516,Essence,Manuelle,4
12000.0,Opel,Corsa,29,3516,GPL,Manuelle,4
10100.0,Opel,Corsa,29,3516,Essence,Manuelle,4
11000.0,Opel,Corsa,29,10379,Essence,Manuelle,4
10000.0,Opel,Corsa,29,3516,Essence,Manuelle,4
11500.0,Opel,Corsa,28,12500,Essence,Manuelle,5
9000.0,Opel,Corsa,28,10714,Essence,Manuelle,4
10000.0,Opel,Corsa,28,10714,Essence,Manuelle,4
12000.0,Opel,Corsa,28,3642,Essence,Manuelle,4
12500.0,Opel,Corsa,28,3642,Diesel,Manuelle,4
12500.0,Opel,Corsa,28,3642,Diesel,Manuelle,4
12500.0,Opel,Corsa,27,3777,Essence,Manuelle,4
12000.0,Opel,Corsa,26,3922,Essence,Manuelle,4
10000.0,Opel,Corsa,25,4079,Essence,Manuelle,4
11000.0,Opel,Corsa,25,4079,Essence,Manuelle,4
11500.0,Opel,Corsa,25,4079,Essence,Manuelle,4
12500.0,Opel,Corsa,24,4249,Essence,Manuelle,4
55555.0,Opel,Corsa,24,4249,Essence,Manuelle,4
13000.0,Opel,Corsa,23,16608,Essence,Manuelle,4
12300.0,Opel,Corsa,23,15260,Essence,Manuelle,4
14300.0,Opel,Corsa,22,14636,Essence,Manuelle,4
11200.0,Opel,Corsa,22,4635,Essence,Manuelle,4
15000.0,Opel,Corsa,22,10909,Essence,Manuelle,4
12850.0,Opel,Corsa,22,17500,Essence,Manuelle,4
12000.0,Opel,Corsa,20,13050,Essence,Manuelle,4
22000.0,Opel,Corsa,16,6374,Essence,Manuelle,5
27500.0,Opel,Corsa,10,17500,Essence,Manuelle,5
28000.0,Opel,Corsa,10,7300,Essence,Manuelle,5
29000.0,Opel,Corsa,9,15555,Essence,Manuelle,5
31000.0,Opel,Corsa,9,20000,Essence,Manuelle,5
32500.0,Opel,Corsa,9,10777,Essence,Manuelle,5
33000.0,Opel,Insignia,11,27272,Diesel,Manuelle,6
25900.0,Opel,Insignia,11,23636,Essence,Manuelle,11
6500.0,Opel,Kadett,41,2487,Essence,Manuelle,5
10500.0,Opel,Kadett,34,2941,Essence,Manuelle,5
8500.0,Opel,Kadett,33,3090,Essence,Manuelle,5
38000.0,Opel,Meriva,8,12748,Essence,Manuelle,6
96000.0,Opel,Mokka,6,16666,Essence,Manuelle,8
110000.0,Opel,Mokka,6,16666,Essence,Manuelle,8
17000.0,Opel,Vectra,27,3777,Essence,Manuelle,9
12500.0,Opel,Vectra,21,4856,Diesel,Manuelle,6
15000.0,Opel,Vivaro,20,5099,Diesel,Manuelle,6
11500.0,Peugeot,106,28,7142,Essence,Manuelle,4
9500.0,Peugeot,106,34,6029,Essence,Manuelle,4
8200.0,Peugeot,106,30,3788,Essence,Manuelle,4
11500.0,Peugeot,106,30,3788,Essence,Manuelle,4
8500.0,Peugeot,106,29,3918,Essence,Manuelle,5
8500.0,Peugeot,106,29,6551,Essence,Manuelle,4
8900.0,Peugeot,106,29,6206,Essence,Manuelle,4
10800.0,Peugeot,106,28,4058,Essence,Manuelle,5
8000.0,Peugeot,106,28,4058,Essence,Manuelle,5
12500.0,Peugeot,106,28,7678,Essence,Manuelle,5
9500.0,Peugeot,106,28,4058,Essence,Manuelle,4
13000.0,Peugeot,106,27,4209,Essence,Manuelle,4
14000.0,Peugeot,106,27,6851,Essence,Manuelle,4
9500.0,Peugeot,106,27,4209,Essence,Manuelle,4
14500.0,Peugeot,106,27,12888,Essence,Manuelle,4
10500.0,Peugeot,106,26,15000,Essence,Manuelle,4
10800.0,Peugeot,106,26,13076,Essence,Manuelle,4
14000.0,Peugeot,106,25,8000,Essence,Manuelle,4
25000.0,Peugeot,107,12,9470,Essence,Manuelle,4
30000.0,Peugeot,108,7,16235,Essence,Manuelle,4
33400.0,Peugeot,108,6,10000,Essence,Manuelle,4
40000.0,Peugeot,108,5,8000,Essence,Manuelle,4
48000.0,Peugeot,2008,16,4937,Essence,Manuelle,5
41800.0,Peugeot,2008,7,16857,Essence,Manuelle,5
41800.0,Peugeot,2008,7,16857,Essence,Manuelle,5
42000.0,Peugeot,2008,7,16857,Essence,Manuelle,5
42000.0,Peugeot,2008,7,16857,Essence,Manuelle,5
55000.0,Peugeot,2008,6,20000,Essence,Automatique,6
51000.0,Peugeot,2008,5,25000,Essence,Manuelle,7
48500.0,Peugeot,2008,4,19750,Essence,Manuelle,5
48500.0,Peugeot,2008,4,19500,Essence,Manuelle,5
49000.0,Peugeot,2008,4,19500,Essence,Manuelle,5
20000.0,Peugeot,208,1,10000,Diesel,Automatique,5
22000.0,Peugeot,208,23,4941,Essence,Manuelle,5
38000.0,Peugeot,2008,9,7111,Essence,Manuelle,5
38000.0,Peugeot,2008,9,6666,Essence,Manuelle,5
37000.0,Peugeot,2008,9,19111,Essence,Manuelle,7
42000.0,Peugeot,2008,9,17666,Essence,Manuelle,5
38000.0,Peugeot,2008,9,14444,Essence,Manuelle,5
42000.0,Peugeot,2008,8,15500,Essence,Manuelle,5
39900.0,Peugeot,2008,8,14205,Essence,Manuelle,5
39900.0,Peugeot,2008,8,13750,Essence,Manuelle,5
39900.0,Peugeot,2008,8,13750,Essence,Manuelle,5
41000.0,Peugeot,2008,8,14205,Essence,Manuelle,5
39500.0,Peugeot,2008,8,21875,Essence,Manuelle,5
38500.0,Peugeot,2008,8,19000,Essence,Manuelle,5
41900.0,Peugeot,2008,7,19142,Essence,Manuelle,5
45000.0,Peugeot,2008,7,15142,Essence,Manuelle,5
40000.0,Peugeot,2008,7,22428,Essence,Manuelle,10
45000.0,Peugeot,2008,7,10142,Essence,Manuelle,5
48000.0,Peugeot,2008,6,14010,Essence,Manuelle,5
41000.0,Peugeot,2008,6,18940,Essence,Manuelle,5
39000.0,Peugeot,2008,5,22729,Essence,Manuelle,5
37900.0,Suzuki,Swift,4,19250,Essence,Automatique,5
85000.0,Peugeot,2008,3,5333,Essence,Manuelle,6
85000.0,Peugeot,2008,3,5333,Essence,Manuelle,6
105000.0,Peugeot,2008,2,20000,Diesel,Manuelle,5
6500.0,Peugeot,205,44,2582,Essence,Manuelle,4
11500.0,Peugeot,205,41,3414,Essence,Manuelle,5
123000.0,Peugeot,205,31,3584,Essence,Manuelle,4
7000.0,Peugeot,205,31,7741,Essence,Manuelle,4
8500.0,Peugeot,205,28,4058,Essence,Manuelle,7
10800.0,Peugeot,205,27,4444,Essence,Manuelle,4
7000.0,Peugeot,205,25,4938,Essence,Manuelle,4
14200.0,Peugeot,206,23,4941,Essence,Manuelle,4
18500.0,Peugeot,206,18,6313,Essence,Manuelle,4
14500.0,Peugeot,206,25,4545,Essence,Manuelle,4
22000.0,Peugeot,206,25,7160,Essence,Automatique,6
13500.0,Peugeot,206,24,4735,Essence,Manuelle,4
13900.0,Peugeot,206,23,4941,Essence,Manuelle,5
11200.0,Peugeot,206,23,13043,Essence,Manuelle,4
14500.0,Peugeot,206,22,15272,Essence,Manuelle,4
16700.0,Peugeot,206,22,5165,Essence,Manuelle,4
16000.0,Peugeot,206,22,5165,Essence,Manuelle,4
13000.0,Peugeot,206,22,13636,Diesel,Manuelle,6
17000.0,Peugeot,206,22,11818,Essence,Manuelle,4
16500.0,Peugeot,206,22,5165,Essence,Manuelle,4
8000.0,Peugeot,206,21,23809,Diesel,Manuelle,5
10000.0,Peugeot,206,21,5411,Diesel,Manuelle,5
16500.0,Peugeot,206,21,5411,Diesel,Manuelle,5
17000.0,Peugeot,206,21,9380,Essence,Manuelle,4
16000.0,Peugeot,206,21,9333,Essence,Manuelle,4
16000.0,Peugeot,206,21,5411,Diesel,Manuelle,5
9000.0,Peugeot,206,21,5411,Diesel,Manuelle,5
18000.0,Peugeot,206,21,9238,Essence,Manuelle,4
16500.0,Peugeot,206,21,9380,Essence,Manuelle,4
74568.0,Peugeot,206,21,5411,Essence,Manuelle,5
18000.0,Peugeot,206,20,10400,Essence,Manuelle,5
14000.0,Peugeot,206,20,6112,Essence,Manuelle,8
16800.0,Peugeot,206,20,9850,Essence,Manuelle,4
14500.0,Peugeot,206,19,10526,Essence,Manuelle,4
16000.0,Peugeot,206,19,5981,Essence,Manuelle,5
20000.0,Peugeot,206,18,11111,Essence,Manuelle,4
18400.0,Peugeot,206,18,6313,Essence,Manuelle,4
21000.0,Peugeot,206,18,6313,Essence,Manuelle,4
20000.0,Peugeot,206,17,14705,Essence,Manuelle,6
10500.0,Peugeot,206,17,6685,Diesel,Manuelle,4
23000.0,Peugeot,206,17,7823,Essence,Manuelle,6
16000.0,Peugeot,206,16,8000,Essence,Manuelle,5
17500.0,Peugeot,206,16,7102,Essence,Manuelle,6
21000.0,Peugeot,206,16,11062,Essence,Manuelle,6
20000.0,Peugeot,206,16,11062,Essence,Manuelle,6
13000.0,Peugeot,206,16,12500,Essence,Manuelle,6
20000.0,Peugeot,206,16,10937,Essence,Manuelle,5
20000.0,Peugeot,206,16,7102,Essence,Manuelle,6
7000.0,Peugeot,206,14,8117,Essence,Manuelle,6
7000.0,Peugeot,206,14,8117,Essence,Manuelle,4
18800.0,Peugeot,206,14,3571,Essence,Manuelle,6
24500.0,Peugeot,206,12,18333,Essence,Manuelle,4
20000.0,Peugeot,206,12,13333,Essence,Manuelle,5
20600.0,Peugeot,206,12,14166,Essence,Manuelle,5
21500.0,Peugeot,206,12,15827,Essence,Manuelle,4
15500.0,Peugeot,206,12,9470,Diesel,Manuelle,4
21000.0,Peugeot,206,12,9470,Essence,Manuelle,5
20000.0,Peugeot,206,12,41666,Diesel,Manuelle,4
23500.0,Peugeot,206,12,9470,Essence,Manuelle,5
21000.0,Peugeot,206,12,9470,Essence,Manuelle,5
21000.0,Peugeot,206,12,9470,Essence,Manuelle,5
21000.0,Peugeot,206,12,9470,Essence,Manuelle,5
123000.0,Peugeot,207,14,8117,Essence,Manuelle,6
23500.0,Peugeot,207,18,17777,Diesel,Manuelle,4
21000.0,Peugeot,207,17,6685,Essence,Manuelle,6
21500.0,Peugeot,207,17,6685,Essence,Manuelle,6
19000.0,Peugeot,207,17,19411,Diesel,Manuelle,4
27400.0,Peugeot,207,15,15066,Diesel,Manuelle,6
24000.0,Peugeot,207,15,16000,Diesel,Manuelle,4
21000.0,Peugeot,207,15,7576,Essence,Manuelle,5
21300.0,Peugeot,207,14,8117,GPL,Manuelle,6
21300.0,Peugeot,207,14,8117,GPL,Manuelle,6
34000.0,Peugeot,207,14,5357,Essence,Automatique,6
27500.0,Peugeot,207,13,22307,Diesel,Manuelle,6
29500.0,Peugeot,207,13,8741,Diesel,Manuelle,4
24000.0,Peugeot,207,13,15769,Essence,Manuelle,6
25000.0,Peugeot,207,12,17250,Essence,Manuelle,6
34000.0,Peugeot,208,4,22500,Essence,Manuelle,5
42500.0,Peugeot,208,3,19000,Essence,Manuelle,4
44900.0,Peugeot,208,2,17500,Essence,Manuelle,4
62000.0,Peugeot,208,2,14250,Diesel,Manuelle,5
55000.0,Peugeot,208,2,56822,Essence,Manuelle,5
44000.0,Peugeot,208,1,16000,Essence,Manuelle,4
35000.0,Peugeot,208,1,100000,Diesel,Manuelle,4
37000.0,Peugeot,208,1,20000,Diesel,Manuelle,5
34000.0,Peugeot,208,1,113645,Diesel,Manuelle,5
65000.0,Peugeot,208,0,0,Essence,Manuelle,4
25000.0,Peugeot,208,11,16363,Essence,Manuelle,5
27500.0,Peugeot,208,11,11636,Essence,Manuelle,5
26500.0,Peugeot,208,11,11818,Essence,Manuelle,5
28800.0,Peugeot,208,11,15818,Essence,Manuelle,5
123000.0,Peugeot,208,11,8272,Essence,Manuelle,4
29300.0,Peugeot,208,10,11364,Essence,Manuelle,4
33500.0,Peugeot,208,10,17000,Diesel,Manuelle,6
38000.0,Peugeot,208,10,18500,Diesel,Manuelle,4
31000.0,Peugeot,208,9,8111,Essence,Manuelle,5
25500.0,Peugeot,208,9,12627,Essence,Manuelle,4
26500.0,Peugeot,208,9,14444,Essence,Manuelle,5
28500.0,Peugeot,208,8,13500,Essence,Manuelle,5
28000.0,Peugeot,208,8,14205,Essence,Manuelle,5
32000.0,Peugeot,208,8,15312,Essence,Manuelle,5
33000.0,Peugeot,208,7,13142,Essence,Manuelle,5
34900.0,Peugeot,208,7,22857,Essence,Manuelle,5
25800.0,Peugeot,208,7,16428,Essence,Manuelle,5
29000.0,Peugeot,208,7,17000,Essence,Manuelle,5
32000.0,Peugeot,208,7,16235,Essence,Manuelle,5
30200.0,Peugeot,208,6,16000,Essence,Manuelle,5
25000.0,Peugeot,208,6,18940,Essence,Manuelle,5
32500.0,Peugeot,208,6,16500,Essence,Manuelle,5
30000.0,Peugeot,208,5,22729,Essence,Manuelle,5
32000.0,Peugeot,208,5,22000,Essence,Manuelle,4
34500.0,Peugeot,208,5,8600,Essence,Manuelle,4
43500.0,Peugeot,208,5,20800,Diesel,Manuelle,5
30000.0,Peugeot,208,5,22729,Essence,Manuelle,5
33000.0,Peugeot,208,4,19020,Essence,Manuelle,5
33500.0,Peugeot,208,4,17500,Essence,Manuelle,4
45000.0,Peugeot,208,4,26750,Diesel,Manuelle,5
36000.0,Peugeot,208,4,15500,Essence,Manuelle,4
36800.0,Peugeot,208,4,32499,Essence,Manuelle,4
41200.0,Peugeot,208,4,20500,Essence,Manuelle,4
53000.0,Peugeot,208,4,19000,Diesel,Manuelle,5
33000.0,Peugeot,208,4,10378,Essence,Manuelle,4
31000.0,Peugeot,208,4,19625,Essence,Manuelle,4
32000.0,Peugeot,208,4,19000,Essence,Manuelle,4
31500.0,Peugeot,208,4,19500,Essence,Manuelle,4
33500.0,Peugeot,208,4,28411,Essence,Manuelle,5
51000.0,Peugeot,208,3,13333,Essence,Manuelle,5
42900.0,Peugeot,208,2,20000,Essence,Manuelle,4
44000.0,Peugeot,208,2,21000,Essence,Manuelle,4
43500.0,Peugeot,208,2,17500,Essence,Manuelle,4
38000.0,Peugeot,208,2,60000,Diesel,Manuelle,5
34000.0,Peugeot,208,2,140000,Diesel,Manuelle,4
33000.0,Peugeot,208,2,140000,Diesel,Manuelle,4
41500.0,Peugeot,208,2,18000,Essence,Manuelle,4
37000.0,Peugeot,208,2,65000,Diesel,Manuelle,5
37500.0,Peugeot,3008,10,14300,Essence,Manuelle,7
82000.0,Peugeot,3008,4,28411,Diesel,Automatique,7
31500.0,Peugeot,3008,13,18000,Essence,Manuelle,7
36000.0,Peugeot,3008,13,8741,Diesel,Manuelle,6
39000.0,Peugeot,3008,12,9470,Diesel,Automatique,6
38000.0,Peugeot,3008,12,9470,Diesel,Manuelle,6
42000.0,Peugeot,3008,12,22750,Diesel,Automatique,7
44000.0,Peugeot,3008,10,19500,Essence,Manuelle,7
63000.0,Peugeot,3008,7,18571,Essence,Manuelle,7
85500.0,Peugeot,3008,6,15000,Essence,Automatique,9
92000.0,Peugeot,3008,5,14000,Diesel,Automatique,6
75500.0,Peugeot,3008,5,28000,Essence,Automatique,9
78000.0,Peugeot,3008,5,16200,Essence,Automatique,7
105000.0,Peugeot,3008,4,21750,Essence,Automatique,9
78500.0,Peugeot,3008,4,25000,Diesel,Automatique,7
102000.0,Peugeot,3008,3,19110,Essence,Automatique,7
5000.0,Peugeot,305,29,3918,Essence,Manuelle,7
11000.0,Peugeot,306,34,3342,Essence,Manuelle,4
8500.0,Peugeot,306,32,3125,Diesel,Manuelle,4
9500.0,Peugeot,306,27,4209,Diesel,Manuelle,6
9500.0,Peugeot,306,27,4209,Diesel,Manuelle,6
8000.0,Peugeot,306,26,4370,Diesel,Manuelle,6
24000.0,Peugeot,306,24,20000,Diesel,Manuelle,5
10000.0,Peugeot,306,24,4735,Diesel,Manuelle,5
14000.0,Peugeot,306,23,4941,Essence,Manuelle,6
8200.0,Peugeot,306,23,19565,Diesel,Manuelle,7
7800.0,Peugeot,306,20,5682,Diesel,Manuelle,5
12000.0,Peugeot,307,47,2417,Diesel,Manuelle,6
18400.0,Peugeot,307,22,5165,Essence,Manuelle,6
23500.0,Peugeot,307,22,11818,Essence,Automatique,7
22000.0,Peugeot,307,19,10789,Essence,Manuelle,6
17000.0,Peugeot,307,19,15789,Essence,Manuelle,8
25002.0,Peugeot,307,15,7733,Essence,Manuelle,7
24000.0,Peugeot,308,14,8117,Diesel,Manuelle,5
26950.0,Peugeot,308,13,8741,Essence,Manuelle,6
26900.0,Peugeot,308,13,8741,Essence,Manuelle,6
123000.0,Peugeot,308,3,42000,Diesel,Manuelle,5
32000.0,Peugeot,308,16,25000,Diesel,Manuelle,6
29000.0,Peugeot,308,16,25000,Diesel,Manuelle,6
24000.0,Peugeot,308,16,7102,Essence,Manuelle,6
27000.0,Peugeot,308,15,18000,Essence,Manuelle,6
23000.0,Peugeot,308,15,7576,Essence,Manuelle,6
23500.0,Peugeot,308,15,13533,Essence,Manuelle,6
24000.0,Peugeot,308,15,20798,Essence,Manuelle,6
25000.0,Peugeot,308,15,13502,Essence,Automatique,7
27000.0,Peugeot,308,15,12333,Essence,Automatique,7
24500.0,Peugeot,308,14,13445,Essence,Manuelle,6
24000.0,Peugeot,308,13,16230,Essence,Manuelle,6
25000.0,Peugeot,308,12,16500,Essence,Manuelle,6
29500.0,Peugeot,308,12,20000,Diesel,Manuelle,5
25500.0,Peugeot,308,12,15000,Essence,Manuelle,6
23400.0,Peugeot,308,12,9470,Essence,Manuelle,6
31000.0,Peugeot,308,11,16090,Diesel,Manuelle,6
35500.0,Peugeot,308,10,17000,Essence,Manuelle,5
32000.0,Peugeot,308,9,20000,Essence,Manuelle,5
34000.0,Peugeot,308,9,18888,Essence,Manuelle,5
32000.0,Peugeot,308,9,18888,Essence,Manuelle,5
48000.0,Peugeot,308,7,16235,Essence,Manuelle,5
41000.0,Peugeot,308,7,18714,Essence,Manuelle,5
36000.0,Peugeot,308,7,16235,Essence,Manuelle,5
40000.0,Peugeot,308,6,26666,Essence,Manuelle,5
38000.0,Peugeot,308,6,18940,Essence,Manuelle,5
51000.0,Peugeot,308,5,44000,Diesel,Manuelle,5
47000.0,Peugeot,308,5,29700,Essence,Manuelle,6
111000.0,Peugeot,308,5,16599,Essence,Manuelle,6
43000.0,Peugeot,308,5,29600,Essence,Manuelle,7
7500.0,Peugeot,309,44,2582,Essence,Manuelle,4
12000.0,Peugeot,309,34,6470,Essence,Manuelle,5
8000.0,Peugeot,309,33,5905,Diesel,Manuelle,5
5500.0,Peugeot,309,31,12903,Essence,Manuelle,4
38500.0,Peugeot,3008,11,10331,Essence,Manuelle,9
6600.0,Peugeot,405,31,3584,Essence,Manuelle,6
11000.0,Peugeot,405,29,3918,Essence,Manuelle,6
13000.0,Peugeot,405,27,12962,Essence,Manuelle,7
6000.0,Peugeot,405,24,4735,Essence,Manuelle,4
11000.0,Peugeot,406,27,4209,Diesel,Manuelle,6
14500.0,Peugeot,406,26,4370,Essence,Manuelle,7
17000.0,Peugeot,406,26,11153,Essence,Manuelle,7
14000.0,Peugeot,406,25,8888,Essence,Manuelle,7
13000.0,Peugeot,406,25,18000,Essence,Manuelle,7
15500.0,Peugeot,406,23,4941,Essence,Manuelle,7
12500.0,Peugeot,406,23,4941,Essence,Manuelle,7
22500.0,Peugeot,407,20,5682,Essence,Manuelle,7
15500.0,Peugeot,407,19,5981,Diesel,Manuelle,6
111000.0,Peugeot,407,19,5981,Diesel,Manuelle,6
19500.0,Peugeot,407,19,5981,Essence,Manuelle,9
21500.0,Peugeot,407,18,6313,Diesel,Manuelle,6
20500.0,Peugeot,407,18,6313,Diesel,Manuelle,6
18500.0,Peugeot,407,16,23750,Diesel,Manuelle,6
25000.0,Peugeot,407,16,20625,Diesel,Manuelle,6
25000.0,Peugeot,407,16,20750,Diesel,Manuelle,6
26000.0,Peugeot,407,15,16666,Diesel,Manuelle,6
22000.0,Peugeot,407,15,16000,Essence,Automatique,9
26000.0,Peugeot,407,15,7576,Diesel,Manuelle,6
27500.0,Peugeot,407,13,8741,Diesel,Manuelle,6
50000.0,Peugeot,5008,8,22500,Diesel,Manuelle,6
144000.0,Peugeot,5008,2,27000,Diesel,Automatique,7
45000.0,Peugeot,505,6,15833,Diesel,Manuelle,8
32000.0,Peugeot,508,11,10331,Essence,Manuelle,7
32000.0,Peugeot,508,11,10331,Essence,Manuelle,9
31300.0,Peugeot,508,13,23076,Diesel,Manuelle,6
38500.0,Peugeot,508,13,16230,Diesel,Manuelle,6
28000.0,Peugeot,508,13,16923,Essence,Manuelle,9
28000.0,Peugeot,508,13,17307,Essence,Manuelle,9
30000.0,Peugeot,508,13,18461,Essence,Manuelle,9
36000.0,Peugeot,508,12,17166,Diesel,Automatique,6
34900.0,Peugeot,508,12,9470,Essence,Manuelle,9
30000.0,Peugeot,508,12,22500,Essence,Automatique,7
30000.0,Peugeot,508,12,22500,Essence,Automatique,7
30000.0,Peugeot,508,12,9470,Essence,Automatique,7
29000.0,Peugeot,508,12,9470,Essence,Manuelle,9
35000.0,Peugeot,508,12,9470,Essence,Automatique,7
34000.0,Peugeot,508,10,20000,Essence,Automatique,7
34000.0,Peugeot,508,10,20000,Essence,Automatique,7
36000.0,Peugeot,508,10,16000,Essence,Automatique,7
17000.0,Peugeot,607,22,5165,Diesel,Manuelle,8
